game_pk,official_date,away_id,away_score,home_id,home_score
746641,2024-05-17,142,2,114,3
746065,2024-05-17,121,0,146,8
747122,2024-05-17,135,3,144,1
746310,2024-05-17,133,2,118,6
745016,2024-05-17,108,9,140,3
746388,2024-05-17,158,4,117,5
745178,2024-05-17,111,6,138,10
747201,2024-05-17,116,13,109,0
746148,2024-05-17,113,3,119,7
745335,2024-05-17,115,5,137,10
745744,2024-05-18,145,1,147,6
746882,2024-05-18,134,0,112,1
744938,2024-05-18,139,5,141,4
747036,2024-05-18,136,4,110,3
745339,2024-05-18,115,4,137,14
746067,2024-05-18,121,9,146,10
745581,2024-05-18,120,3,143,4
746642,2024-05-18,142,4,114,11
746308,2024-05-18,133,3,118,5
746389,2024-05-18,158,4,117,2
745177,2024-05-18,111,2,138,7
745013,2024-05-18,108,2,140,3
747202,2024-05-18,116,8,109,3
746142,2024-05-18,113,0,119,4
745179,2024-05-19,111,11,138,3
747035,2024-05-19,136,3,110,6
745577,2024-05-19,120,5,143,11
745745,2024-05-19,145,2,147,7
744937,2024-05-19,139,2,141,5
746636,2024-05-19,142,2,114,5
746064,2024-05-19,121,7,146,3
746306,2024-05-19,133,4,118,8
746392,2024-05-19,158,4,117,9
746880,2024-05-19,134,3,112,2
745012,2024-05-19,108,4,140,1
745336,2024-05-19,115,1,137,4
747198,2024-05-19,116,4,109,6
746144,2024-05-19,113,2,119,3
747120,2024-05-19,135,9,144,1
747119,2024-05-20,135,6,144,5
747121,2024-05-20,135,0,144,3
744935,2024-05-20,145,3,141,9
746637,2024-05-20,121,1,114,3
746066,2024-05-20,158,2,146,3
744857,2024-05-20,142,3,120,12
745093,2024-05-20,111,5,139,0
745746,2024-05-20,136,5,147,4
746307,2024-05-20,116,3,118,8
745181,2024-05-20,110,3,138,6
746390,2024-05-20,108,9,117,7
746146,2024-05-20,109,4,119,6
746633,2024-05-21,121,6,114,7
746716,2024-05-21,135,0,113,2
745503,2024-05-21,137,6,134,7
745578,2024-05-21,140,2,143,5
746058,2024-05-21,158,7,146,5
744860,2024-05-21,142,10,120,0
745090,2024-05-21,111,5,139,2
745742,2024-05-21,136,6,147,3
744936,2024-05-21,145,5,141,0
746309,2024-05-21,116,3,118,10
746875,2024-05-21,144,3,112,4
745180,2024-05-21,110,1,138,3
746385,2024-05-21,108,5,117,6
745662,2024-05-21,115,4,133,5
746145,2024-05-21,109,7,119,3
744856,2024-05-22,142,3,120,2
746634,2024-05-22,121,3,114,6
745173,2024-05-22,110,4,138,5
746386,2024-05-22,108,2,117,1
746304,2024-05-22,116,3,118,8
746712,2024-05-22,135,7,113,3
745502,2024-05-22,137,9,134,5
745576,2024-05-22,140,4,143,11
746063,2024-05-22,158,0,146,1
745089,2024-05-22,111,8,139,5
745743,2024-05-22,136,3,147,7
744933,2024-05-22,145,2,141,9
746876,2024-05-22,144,9,112,2
745661,2024-05-22,115,4,133,3
746143,2024-05-22,109,6,119,0
745500,2024-05-23,137,7,134,6
745741,2024-05-23,136,0,147,5
745573,2024-05-23,140,2,143,5
746714,2024-05-23,135,6,113,4
746874,2024-05-23,144,3,112,0
745660,2024-05-23,115,9,133,10
746474,2024-05-23,141,9,116,1
746792,2024-05-23,110,8,145,6
746475,2024-05-24,141,2,116,6
745501,2024-05-24,144,5,134,11
744853,2024-05-24,136,1,120,6
745087,2024-05-24,118,8,139,1
746713,2024-05-24,119,6,113,9
745822,2024-05-24,137,8,121,7
745905,2024-05-24,140,2,142,3
746956,2024-05-24,158,7,111,2
746793,2024-05-24,110,6,145,4
746558,2024-05-24,143,2,115,3
746227,2024-05-24,114,10,108,4
745663,2024-05-24,117,6,133,3
747200,2024-05-24,146,3,109,0
745415,2024-05-24,147,8,135,0
746470,2024-05-25,141,1,116,2
745823,2024-05-25,137,7,121,2
745901,2024-05-25,140,3,142,5
746794,2024-05-25,110,5,145,3
744851,2024-05-25,136,1,120,3
745493,2024-05-25,144,1,134,4
745658,2024-05-25,117,1,133,3
745086,2024-05-25,118,7,139,4
746958,2024-05-25,158,6,111,3
746710,2024-05-25,119,1,113,3
745176,2024-05-25,112,6,138,7
746556,2024-05-25,143,8,115,4
746226,2024-05-25,114,4,108,3
745411,2024-05-25,147,4,135,1
747199,2024-05-25,146,2,109,3
746469,2024-05-26,141,11,116,14
746711,2024-05-26,119,1,113,4
744855,2024-05-26,136,9,120,5
745498,2024-05-26,144,8,134,1
746957,2024-05-26,158,1,111,2
745824,2024-05-26,137,3,121,4
745088,2024-05-26,118,1,139,4
745902,2024-05-26,140,6,142,2
746789,2024-05-26,110,4,145,1
746557,2024-05-26,143,2,115,5
746230,2024-05-26,114,5,108,4
745653,2024-05-26,117,5,133,2
747197,2024-05-26,146,3,109,1
745413,2024-05-26,147,2,135,5
745172,2024-05-26,112,3,138,4
747034,2024-05-27,111,3,110,11
745904,2024-05-27,118,5,142,6
746788,2024-05-27,141,5,145,1
746549,2024-05-27,114,6,115,8
746708,2024-05-27,138,1,113,3
747118,2024-05-27,120,8,144,4
745986,2024-05-27,112,1,158,5
745338,2024-05-27,143,4,137,8
745416,2024-05-27,146,1,135,2
745254,2024-05-27,117,2,136,3
745818,2024-05-28,119,5,121,2
745816,2024-05-28,119,3,121,0
747033,2024-05-28,111,8,110,3
746709,2024-05-28,138,7,113,1
745091,2024-05-28,133,3,139,0
747115,2024-05-28,120,0,144,2
745903,2024-05-28,118,2,142,4
746791,2024-05-28,141,7,145,2
745987,2024-05-28,112,6,158,3
745017,2024-05-28,109,2,140,4
746552,2024-05-28,114,13,115,7
746229,2024-05-28,147,3,108,4
745258,2024-05-28,117,2,136,4
745412,2024-05-28,146,0,135,4
745337,2024-05-28,143,0,137,1
746467,2024-05-29,134,0,116,8
746468,2024-05-29,134,10,116,2
746706,2024-05-29,138,5,113,3
745011,2024-05-29,109,1,140,6
745333,2024-05-29,143,6,137,1
745817,2024-05-29,119,10,121,3
745414,2024-05-29,146,9,135,1
747031,2024-05-29,111,1,110,6
745084,2024-05-29,133,3,139,4
747117,2024-05-29,120,7,144,2
745900,2024-05-29,118,6,142,1
746790,2024-05-29,141,3,145,1
745988,2024-05-29,112,6,158,10
746551,2024-05-29,114,4,115,7
746228,2024-05-29,147,2,108,1
745250,2024-05-29,117,1,136,2
745081,2024-05-30,133,5,139,6
745898,2024-05-30,118,6,142,7
745985,2024-05-30,112,4,158,6
745249,2024-05-30,117,4,136,0
746954,2024-05-30,116,5,111,0
745819,2024-05-30,109,2,121,3
747114,2024-05-30,120,3,144,1
746225,2024-05-30,147,8,108,3
746877,2024-05-31,113,5,112,4
745574,2024-05-31,138,2,143,4
747032,2024-05-31,139,1,110,3
744928,2024-05-31,134,3,141,5
746955,2024-05-31,116,3,111,7
746635,2024-05-31,120,1,114,7
745820,2024-05-31,109,9,121,10
746059,2024-05-31,140,2,146,8
747116,2024-05-31,133,2,144,4
746303,2024-05-31,135,11,118,8
746387,2024-05-31,142,6,117,1
745983,2024-05-31,145,5,158,12
746140,2024-05-31,115,4,119,1
745253,2024-05-31,108,4,136,5
745331,2024-05-31,147,6,137,2
744932,2024-06-01,134,8,141,1
747029,2024-06-01,139,5,110,9
746952,2024-06-01,116,3,111,6
746629,2024-06-01,120,2,114,3
745812,2024-06-01,109,10,121,5
746305,2024-06-01,135,7,118,3
746384,2024-06-01,142,2,117,5
747111,2024-06-01,133,11,144,9
746062,2024-06-01,140,7,146,0
745980,2024-06-01,145,3,158,4
746870,2024-06-01,113,5,112,7
745251,2024-06-01,108,0,136,9
745575,2024-06-01,138,1,143,6
745332,2024-06-01,147,7,137,3
746138,2024-06-01,115,1,119,4
746383,2024-06-02,142,4,117,3
746953,2024-06-02,116,8,111,4
747030,2024-06-02,139,4,110,3
747110,2024-06-02,133,1,144,3
744929,2024-06-02,134,4,141,5
746632,2024-06-02,120,5,114,2
745813,2024-06-02,109,5,121,4
746061,2024-06-02,140,6,146,0
746301,2024-06-02,135,3,118,4
745984,2024-06-02,145,3,158,6
746871,2024-06-02,113,5,112,2
745330,2024-06-02,147,7,137,5
746141,2024-06-02,115,0,119,4
745252,2024-06-02,108,1,136,5
745572,2024-06-02,138,5,143,4
745569,2024-06-03,158,1,143,3
744854,2024-06-03,121,8,120,7
744930,2024-06-03,110,7,141,2
745009,2024-06-03,116,2,140,1
746382,2024-06-03,138,4,117,7
746548,2024-06-03,113,13,115,3
746224,2024-06-03,135,1,108,2
747194,2024-06-03,137,2,109,4
746630,2024-06-04,118,5,114,8
745497,2024-06-04,119,0,134,1
746060,2024-06-04,139,9,146,5
745568,2024-06-04,158,1,143,2
744850,2024-06-04,121,6,120,3
745739,2024-06-04,142,1,147,5
744931,2024-06-04,110,10,141,1
746949,2024-06-04,144,8,111,3
745010,2024-06-04,116,3,140,1
746872,2024-06-04,145,6,112,7
746380,2024-06-04,138,5,117,8
746550,2024-06-04,113,4,115,1
746222,2024-06-04,135,2,108,4
745656,2024-06-04,136,4,133,3
747196,2024-06-04,137,5,109,8
746950,2024-06-05,144,0,111,9
746379,2024-06-05,138,4,117,2
746544,2024-06-05,113,12,115,7
747195,2024-06-05,137,9,109,3
744852,2024-06-05,121,9,120,1
745570,2024-06-05,158,0,143,2
745494,2024-06-05,119,6,134,10
746056,2024-06-05,139,5,146,3
745740,2024-06-05,142,5,147,9
744927,2024-06-05,110,2,141,3
745007,2024-06-05,116,1,140,9
746873,2024-06-05,145,6,112,7
746221,2024-06-05,135,2,108,3
745654,2024-06-05,136,1,133,2
744923,2024-06-06,110,5,141,6
746631,2024-06-06,118,4,114,3
745657,2024-06-06,136,3,133,0
745495,2024-06-06,119,11,134,7
744844,2024-06-06,144,5,120,2
745738,2024-06-06,142,5,147,8
746707,2024-06-06,112,4,113,8
745174,2024-06-06,115,3,138,2
746784,2024-06-06,111,14,145,2
745408,2024-06-06,109,4,135,3
745169,2024-06-07,115,5,138,8
745496,2024-06-07,142,0,134,3
746466,2024-06-07,158,10,116,0
744845,2024-06-07,144,1,120,2
745083,2024-06-07,110,6,139,3
745737,2024-06-07,119,2,147,1
746704,2024-06-07,112,2,113,3
746053,2024-06-07,114,2,146,3
745008,2024-06-07,137,5,140,2
746302,2024-06-07,136,9,118,10
746785,2024-06-07,111,2,145,7
746220,2024-06-07,117,7,108,1
745406,2024-06-07,109,3,135,10
745655,2024-06-07,141,1,133,2
745814,2024-06-08,143,7,121,2
745001,2024-06-08,137,3,140,1
745492,2024-06-08,142,0,134,4
744848,2024-06-08,144,3,120,7
745652,2024-06-08,141,7,133,0
746703,2024-06-08,112,3,113,4
746300,2024-06-08,136,4,118,8
745082,2024-06-08,110,5,139,0
746786,2024-06-08,111,1,145,6
746461,2024-06-08,158,5,116,4
745166,2024-06-08,115,6,138,5
746057,2024-06-08,114,8,146,0
745735,2024-06-08,119,11,147,3
745410,2024-06-08,109,1,135,13
746223,2024-06-08,117,6,108,1
745571,2024-06-09,121,6,143,5
745003,2024-06-09,137,2,140,7
745491,2024-06-09,142,11,134,5
744849,2024-06-09,144,5,120,8
746705,2024-06-09,112,4,113,2
745085,2024-06-09,110,9,139,2
746054,2024-06-09,114,6,146,3
746463,2024-06-09,158,2,116,10
746297,2024-06-09,136,6,118,5
746787,2024-06-09,111,6,145,4
745167,2024-06-09,115,1,138,5
746216,2024-06-09,117,7,108,9
745651,2024-06-09,141,6,133,4
745407,2024-06-09,109,9,135,3
745736,2024-06-09,119,4,147,6
745080,2024-06-10,110,5,139,2
745897,2024-06-10,115,0,142,5
746295,2024-06-10,147,4,118,2
745982,2024-06-10,141,1,158,3
745409,2024-06-10,133,1,135,6
745248,2024-06-10,145,4,136,8
745334,2024-06-10,117,3,137,4
747027,2024-06-11,144,0,110,4
746464,2024-06-11,120,5,116,4
745077,2024-06-11,112,2,139,5
746702,2024-06-11,114,5,113,3
746951,2024-06-11,143,4,111,1
745815,2024-06-11,146,4,121,2
745899,2024-06-11,115,5,142,4
745170,2024-06-11,134,2,138,1
746296,2024-06-11,147,10,118,1
745981,2024-06-11,141,3,158,0
747190,2024-06-11,108,4,109,9
745404,2024-06-11,133,3,135,4
745244,2024-06-11,145,3,136,4
745327,2024-06-11,117,3,137,1
746139,2024-06-11,140,2,119,15
745896,2024-06-12,115,9,142,17
745978,2024-06-12,141,4,158,5
745328,2024-06-12,117,3,137,5
745405,2024-06-12,133,4,135,5
747028,2024-06-12,144,2,110,4
746462,2024-06-12,120,7,116,5
745079,2024-06-12,112,4,139,3
746701,2024-06-12,114,2,113,4
746948,2024-06-12,143,6,111,8
745811,2024-06-12,146,4,121,10
745171,2024-06-12,134,2,138,4
746294,2024-06-12,147,11,118,5
747193,2024-06-12,108,8,109,3
745246,2024-06-12,145,1,136,2
746137,2024-06-12,140,3,119,2
747026,2024-06-13,144,6,110,3
746465,2024-06-13,120,2,116,7
746299,2024-06-13,147,3,118,4
745168,2024-06-13,134,3,138,4
745075,2024-06-13,112,2,139,3
746944,2024-06-13,143,3,111,9
745809,2024-06-13,146,2,121,3
745894,2024-06-13,133,2,142,6
747192,2024-06-13,108,1,109,11
745245,2024-06-13,145,3,136,2
746136,2024-06-13,140,3,119,1
746869,2024-06-14,138,3,112,0
746947,2024-06-14,147,8,111,1
744847,2024-06-14,146,1,120,8
747025,2024-06-14,143,5,110,3
744924,2024-06-14,114,3,141,1
745810,2024-06-14,135,1,121,2
747112,2024-06-14,139,3,144,7
746378,2024-06-14,116,0,117,4
745892,2024-06-14,133,5,142,6
745979,2024-06-14,113,6,158,5
746545,2024-06-14,134,5,115,2
747191,2024-06-14,145,1,109,7
746134,2024-06-14,118,3,119,4
745247,2024-06-14,140,2,136,3
745326,2024-06-14,108,8,137,6
746865,2024-06-15,138,1,112,5
744925,2024-06-15,114,0,141,5
745329,2024-06-15,108,4,137,3
747024,2024-06-15,143,2,110,6
744846,2024-06-15,146,0,120,4
746381,2024-06-15,116,13,117,5
745805,2024-06-15,135,1,121,5
747113,2024-06-15,139,2,144,9
745976,2024-06-15,113,1,158,3
745241,2024-06-15,140,5,136,7
746946,2024-06-15,147,4,111,8
746135,2024-06-15,118,7,119,2
746547,2024-06-15,134,4,115,16
747187,2024-06-15,145,9,109,2
746866,2024-06-16,138,2,112,1
747023,2024-06-16,143,3,110,8
747109,2024-06-16,139,8,144,6
744839,2024-06-16,146,1,120,3
744926,2024-06-16,114,6,141,7
745807,2024-06-16,135,6,121,11
746377,2024-06-16,116,1,117,4
745895,2024-06-16,133,2,142,6
745891,2024-06-16,133,7,142,8
745977,2024-06-16,113,4,158,5
746546,2024-06-16,134,8,115,2
745321,2024-06-16,108,6,137,13
746130,2024-06-16,118,0,119,3
745242,2024-06-16,140,0,136,5
747189,2024-06-16,145,5,109,12
746945,2024-06-16,147,3,111,9
745490,2024-06-17,113,1,134,4
745567,2024-06-17,135,2,143,9
746055,2024-06-17,138,7,146,6
744918,2024-06-17,111,7,141,3
747108,2024-06-17,116,1,144,2
746868,2024-06-17,137,7,112,6
745005,2024-06-17,121,14,140,2
746543,2024-06-17,119,9,115,5
746215,2024-06-17,158,3,108,5
746049,2024-06-18,138,8,146,9
745488,2024-06-18,113,2,134,1
746627,2024-06-18,136,8,114,5
745563,2024-06-18,135,3,143,4
744843,2024-06-18,109,5,120,0
745733,2024-06-18,110,2,147,4
744917,2024-06-18,111,4,141,3
747107,2024-06-18,116,1,144,2
745893,2024-06-18,139,6,142,7
746867,2024-06-18,137,2,112,5
745004,2024-06-18,121,7,140,6
746783,2024-06-18,117,0,145,2
746542,2024-06-18,119,11,115,9
746217,2024-06-18,158,6,108,3
745650,2024-06-18,118,5,133,7
747106,2024-06-19,116,0,144,7
745489,2024-06-19,113,0,134,1
746050,2024-06-19,138,3,146,4
745561,2024-06-19,135,5,143,2
746864,2024-06-19,137,5,112,6
744842,2024-06-19,109,1,120,3
746625,2024-06-19,136,0,114,8
745732,2024-06-19,110,7,147,6
744920,2024-06-19,111,7,141,3
745887,2024-06-19,139,3,142,2
745002,2024-06-19,121,3,140,5
746781,2024-06-19,117,4,145,1
746538,2024-06-19,119,6,115,7
746219,2024-06-19,158,2,108,0
745646,2024-06-19,118,1,133,5
744841,2024-06-20,109,5,120,2
746626,2024-06-20,136,3,114,6
745889,2024-06-20,139,7,142,6
746782,2024-06-20,117,5,145,3
746539,2024-06-20,119,5,115,3
745645,2024-06-20,118,3,133,2
745734,2024-06-20,110,17,147,5
745164,2024-06-20,137,5,138,6
745401,2024-06-20,158,6,135,7
746861,2024-06-21,121,11,112,1
745483,2024-06-21,139,10,134,3
745562,2024-06-21,109,5,143,4
746460,2024-06-21,145,1,116,2
745729,2024-06-21,144,8,147,1
746698,2024-06-21,111,2,113,5
746624,2024-06-21,141,1,114,7
746052,2024-06-21,136,2,146,3
745006,2024-06-21,118,2,140,6
746375,2024-06-21,110,11,117,14
746540,2024-06-21,120,11,115,5
745649,2024-06-21,142,5,133,6
745403,2024-06-21,158,5,135,9
746131,2024-06-21,108,3,119,2
746459,2024-06-22,145,5,116,1
745163,2024-06-22,137,4,138,9
746863,2024-06-22,121,1,112,8
745486,2024-06-22,139,3,134,4
744997,2024-06-22,118,0,140,6
745564,2024-06-22,109,1,143,12
745644,2024-06-22,142,10,133,2
746700,2024-06-22,111,4,113,3
746376,2024-06-22,110,1,117,5
746622,2024-06-22,141,3,114,6
746048,2024-06-22,136,9,146,0
745731,2024-06-22,144,3,147,8
745402,2024-06-22,158,4,135,6
746541,2024-06-22,120,7,115,8
746132,2024-06-22,108,2,119,7
745566,2024-06-23,109,1,143,4
745485,2024-06-23,139,3,134,1
745727,2024-06-23,144,3,147,1
746699,2024-06-23,111,7,113,4
746621,2024-06-23,141,5,114,6
746457,2024-06-23,145,2,116,11
746051,2024-06-23,136,4,146,6
746373,2024-06-23,110,1,117,8
745165,2024-06-23,137,3,138,5
745000,2024-06-23,118,0,140,4
746536,2024-06-23,120,2,115,1
745648,2024-06-23,142,3,133,0
745396,2024-06-23,158,6,135,2
746862,2024-06-23,121,5,112,2
747021,2024-06-24,114,3,110,2
746458,2024-06-24,143,8,116,1
745078,2024-06-24,136,3,139,4
746696,2024-06-24,134,5,113,11
746941,2024-06-24,141,6,111,7
745160,2024-06-24,144,3,138,4
746780,2024-06-24,119,3,145,0
746298,2024-06-24,146,1,118,4
745974,2024-06-24,140,3,158,6
746218,2024-06-24,133,1,108,5
745397,2024-06-24,120,6,135,7
745323,2024-06-24,112,4,137,5
747022,2024-06-25,114,10,110,8
746454,2024-06-25,143,1,116,4
745076,2024-06-25,136,3,139,11
746697,2024-06-25,134,9,113,5
746943,2024-06-25,141,9,111,4
745806,2024-06-25,147,7,121,9
746372,2024-06-25,115,2,117,5
746775,2024-06-25,119,4,145,3
746293,2024-06-25,146,2,118,1
745973,2024-06-25,140,1,158,3
746213,2024-06-25,133,5,108,7
745399,2024-06-25,120,7,135,9
747188,2024-06-25,142,4,109,5
745322,2024-06-25,112,1,137,5
745073,2024-06-26,136,5,139,2
746695,2024-06-26,134,6,113,1
746456,2024-06-26,143,6,116,2
745157,2024-06-26,144,6,138,2
745158,2024-06-26,144,1,138,4
746374,2024-06-26,115,1,117,7
746291,2024-06-26,146,1,118,5
745975,2024-06-26,140,5,158,6
746212,2024-06-26,133,2,108,5
745400,2024-06-26,120,5,135,8
747019,2024-06-26,114,2,110,4
746942,2024-06-26,141,4,111,1
745808,2024-06-26,147,2,121,12
746777,2024-06-26,119,4,145,0
747184,2024-06-26,142,8,109,3
745325,2024-06-26,112,3,137,4
747185,2024-06-27,142,13,109,6
745324,2024-06-27,112,5,137,3
746816,2024-06-27,144,0,145,1
745565,2024-06-27,146,7,143,4
747020,2024-06-27,140,2,110,11
744919,2024-06-27,147,2,141,9
745162,2024-06-27,113,11,138,4
746288,2024-06-27,114,1,118,2
746210,2024-06-27,116,0,108,5
745560,2024-06-28,146,0,143,2
745070,2024-06-28,120,1,139,3
747017,2024-06-28,140,1,110,2
744922,2024-06-28,147,16,141,5
745804,2024-06-28,117,2,121,7
746939,2024-06-28,135,9,111,2
746776,2024-06-28,115,3,145,5
747105,2024-06-28,134,1,144,6
746292,2024-06-28,114,3,118,10
745970,2024-06-28,112,2,158,4
745161,2024-06-28,113,0,138,1
746214,2024-06-28,116,2,108,5
747183,2024-06-28,133,9,109,4
745238,2024-06-28,142,2,136,3
745319,2024-06-28,119,3,137,5
746778,2024-06-29,115,3,145,11
745159,2024-06-29,113,9,138,4
744921,2024-06-29,147,3,141,9
745559,2024-06-29,146,3,143,2
746289,2024-06-29,114,7,118,2
745801,2024-06-29,117,9,121,6
747186,2024-06-29,133,0,109,3
746940,2024-06-29,135,11,111,1
745071,2024-06-29,120,8,139,1
747104,2024-06-29,134,1,144,2
745972,2024-06-29,112,5,158,3
745317,2024-06-29,119,14,137,7
747018,2024-06-29,140,5,110,6
746211,2024-06-29,116,5,108,6
745239,2024-06-29,142,5,136,1
747101,2024-06-30,134,4,144,2
746938,2024-06-30,135,1,111,4
745555,2024-06-30,146,6,143,7
744916,2024-06-30,147,8,141,1
745802,2024-06-30,117,10,121,5
745072,2024-06-30,120,0,139,5
746290,2024-06-30,114,2,118,6
746779,2024-06-30,115,5,145,4
745971,2024-06-30,112,1,158,7
745154,2024-06-30,113,0,138,2
745320,2024-06-30,119,4,137,10
746209,2024-06-30,116,7,108,6
747182,2024-06-30,133,1,109,5
745243,2024-06-30,142,5,136,3
747016,2024-06-30,140,11,110,2
718780,2023-03-30,144,7,120,2
718781,2023-03-30,137,0,147,5
718782,2023-03-30,110,10,111,9
718777,2023-03-30,158,0,112,4
718776,2023-03-30,116,0,139,4
718779,2023-03-30,143,7,140,11
718773,2023-03-30,134,5,113,4
718772,2023-03-30,141,10,138,9
718775,2023-03-30,142,2,118,0
718774,2023-03-30,121,5,146,3
718768,2023-03-30,145,3,117,2
718778,2023-03-30,115,7,135,2
718769,2023-03-30,108,1,133,2
718770,2023-03-30,109,2,119,8
718767,2023-03-30,114,0,136,3
718771,2023-03-31,121,1,146,2
718764,2023-03-31,145,3,117,6
718766,2023-03-31,115,4,135,1
718765,2023-03-31,109,2,119,1
718763,2023-03-31,114,9,136,4
718760,2023-04-01,145,4,117,6
718759,2023-04-01,141,1,138,4
718758,2023-04-01,158,3,112,1
718752,2023-04-01,143,3,140,16
718753,2023-04-01,144,7,120,1
718762,2023-04-01,137,7,147,5
718757,2023-04-01,108,13,133,1
718761,2023-04-01,110,8,111,9
718756,2023-04-01,134,2,113,6
718754,2023-04-01,116,2,139,12
718751,2023-04-01,142,2,118,0
718755,2023-04-01,121,6,146,2
718750,2023-04-01,115,4,135,8
718749,2023-04-01,109,1,119,10
718746,2023-04-01,114,2,136,0
718742,2023-04-02,116,1,139,5
718748,2023-04-02,110,5,111,9
718743,2023-04-02,144,1,120,4
718747,2023-04-02,137,0,147,6
718744,2023-04-02,134,1,113,3
718741,2023-04-02,121,5,146,1
718745,2023-04-02,142,7,118,4
718740,2023-04-02,145,6,117,3
718737,2023-04-02,141,4,138,9
718738,2023-04-02,158,9,112,5
718734,2023-04-02,108,6,133,0
718736,2023-04-02,109,2,119,1
718733,2023-04-02,115,1,135,3
718735,2023-04-02,114,6,136,5
718739,2023-04-02,143,1,140,2
718731,2023-04-03,121,0,158,10
718730,2023-04-03,137,12,145,3
718728,2023-04-03,112,6,113,7
718729,2023-04-03,142,11,146,1
718732,2023-04-03,139,6,120,2
718725,2023-04-03,143,1,147,8
718724,2023-04-03,134,7,111,6
718719,2023-04-03,141,5,118,9
718727,2023-04-03,144,8,138,4
718726,2023-04-03,110,2,140,0
718723,2023-04-03,116,7,117,6
718721,2023-04-03,114,12,133,11
718722,2023-04-03,109,4,135,5
718720,2023-04-03,108,7,136,3
718718,2023-04-03,115,4,119,13
718717,2023-04-04,109,8,135,6
718716,2023-04-04,112,12,113,5
718714,2023-04-04,142,0,146,1
718715,2023-04-04,139,10,120,6
718710,2023-04-04,143,4,147,1
718713,2023-04-04,134,4,111,1
718708,2023-04-04,141,4,118,1
718712,2023-04-04,121,0,158,9
718711,2023-04-04,144,4,138,1
718709,2023-04-04,110,7,140,2
718705,2023-04-04,116,6,117,3
718707,2023-04-04,114,3,133,4
718706,2023-04-04,108,2,136,11
718703,2023-04-04,115,2,119,5
718704,2023-04-05,139,7,120,2
718699,2023-04-05,143,2,147,4
718701,2023-04-05,142,2,146,5
718697,2023-04-05,144,5,138,2
718702,2023-04-05,134,4,111,1
718698,2023-04-05,121,6,158,7
718694,2023-04-05,110,2,140,5
718696,2023-04-05,116,2,117,8
718695,2023-04-05,137,3,145,7
718689,2023-04-05,114,6,133,4
718691,2023-04-05,108,4,136,3
718692,2023-04-05,141,3,118,0
718690,2023-04-06,111,6,116,3
718686,2023-04-06,141,6,118,3
718687,2023-04-06,137,16,145,6
718682,2023-04-06,120,0,115,1
718681,2023-04-06,135,6,144,7
718683,2023-04-06,119,5,109,2
718693,2023-04-07,146,3,121,9
718675,2023-04-07,140,0,112,2
718685,2023-04-07,113,2,143,5
718688,2023-04-07,147,6,110,7
718677,2023-04-07,136,5,114,3
718684,2023-04-07,117,2,142,3
718679,2023-04-07,145,9,134,13
718680,2023-04-07,118,3,137,1
718678,2023-04-07,133,5,139,9
718676,2023-04-07,135,5,144,4
718674,2023-04-07,138,0,158,4
718673,2023-04-07,120,10,115,5
718670,2023-04-07,141,4,108,3
718671,2023-04-07,119,3,109,6
718666,2023-04-08,117,6,142,9
718672,2023-04-08,118,6,137,5
718669,2023-04-08,140,3,112,10
718668,2023-04-08,113,2,143,3
718667,2023-04-08,111,14,116,5
718665,2023-04-08,133,0,139,11
718661,2023-04-08,146,2,121,5
718663,2023-04-08,136,3,114,2
718662,2023-04-08,145,11,134,5
718664,2023-04-08,147,4,110,1
718660,2023-04-08,138,6,158,0
718659,2023-04-08,135,4,144,1
718656,2023-04-08,119,8,109,12
718658,2023-04-08,120,7,115,6
718657,2023-04-08,141,5,108,9
718652,2023-04-09,113,6,143,4
718654,2023-04-09,111,4,116,1
718655,2023-04-09,133,0,139,11
718653,2023-04-09,145,0,134,1
718651,2023-04-09,147,5,110,3
718646,2023-04-09,136,6,114,7
718647,2023-04-09,146,7,121,2
718649,2023-04-09,117,5,142,1
718650,2023-04-09,138,1,158,6
718642,2023-04-09,140,8,112,2
718645,2023-04-09,120,6,115,7
718643,2023-04-09,118,1,137,3
718644,2023-04-09,141,12,108,11
718639,2023-04-09,119,6,109,11
718648,2023-04-09,135,10,144,2
718640,2023-04-10,145,4,142,3
718637,2023-04-10,147,2,114,3
718635,2023-04-10,133,1,110,5
718632,2023-04-10,117,8,134,2
718638,2023-04-10,111,0,139,1
718633,2023-04-10,146,3,143,15
718634,2023-04-10,135,0,121,5
718636,2023-04-10,113,4,144,5
718628,2023-04-10,136,2,112,3
718630,2023-04-10,118,2,140,11
718629,2023-04-10,138,4,115,7
718631,2023-04-10,120,6,108,4
718627,2023-04-10,158,0,109,3
718641,2023-04-10,119,9,137,1
718626,2023-04-11,147,11,114,2
718618,2023-04-11,133,8,110,12
718623,2023-04-11,117,4,134,7
718625,2023-04-11,111,2,139,7
718619,2023-04-11,146,8,143,4
718622,2023-04-11,116,3,141,9
718621,2023-04-11,135,4,121,2
718620,2023-04-11,113,6,144,7
718617,2023-04-11,136,9,112,14
718616,2023-04-11,145,3,142,4
718615,2023-04-11,118,5,140,8
718613,2023-04-11,138,9,115,6
718614,2023-04-11,120,0,108,2
718611,2023-04-11,158,7,109,1
718624,2023-04-11,119,0,137,5
718608,2023-04-12,117,7,134,0
718610,2023-04-12,135,2,121,5
718605,2023-04-12,145,1,142,3
718604,2023-04-12,147,4,114,3
718606,2023-04-12,136,5,112,2
718607,2023-04-12,138,7,115,4
718598,2023-04-12,158,3,109,7
718609,2023-04-12,146,3,143,2
